"H590","Disorders of the eye following cataract surgery","2020-10-21 22:54:59.000000"
"H5901","Keratopathy (bullous aphakic) following cataract surgery","2020-10-21 22:54:59.000000"
"H5902","Cataract (lens) fragments in eye following cataract surgery","2020-10-21 22:54:59.000000"
"H5903","Cystoid macular edema following cataract surgery","2020-10-21 22:54:59.000000"
"H5909","Other disorders of the eye following cataract surgery","2020-10-21 22:54:59.000000"
"H591","Intraoperative hemorrhage and hematoma of eye and adnexa complicating a procedure","2020-10-21 22:54:59.000000"
"H5911","Intraoperative hemorrhage and hematoma of eye and adnexa complicating an ophthalmic procedure","2020-10-21 22:54:59.000000"
"H5912","Intraoperative hemorrhage and hematoma of eye and adnexa complicating other procedure","2020-10-21 22:54:59.000000"
"H592","Accidental puncture and laceration of eye and adnexa during a procedure","2020-10-21 22:54:59.000000"
"H5921","Accidental puncture and laceration of eye and adnexa during an ophthalmic procedure","2020-10-21 22:54:59.000000"
"H5922","Accidental puncture and laceration of eye and adnexa during other procedure","2020-10-21 22:54:59.000000"
"H593","Postprocedural hemorrhage, hematoma, and seroma of eye and adnexa following a procedure","2020-10-21 22:54:59.000000"
"H5931","Postprocedural hemorrhage of eye and adnexa following an ophthalmic procedure","2020-10-21 22:54:59.000000"
"H5932","Postprocedural hemorrhage of eye and adnexa following other procedure","2020-10-21 22:54:59.000000"
"H5933","Postprocedural hematoma of eye and adnexa following an ophthalmic procedure","2020-10-21 22:54:59.000000"
"H5934","Postprocedural hematoma of eye and adnexa following other procedure","2020-10-21 22:54:59.000000"
"H5935","Postprocedural seroma of eye and adnexa following an ophthalmic procedure","2020-10-21 22:54:59.000000"
"H5936","Postprocedural seroma of eye and adnexa following other procedure","2020-10-21 22:54:59.000000"
"H594","Inflammation (infection) of postprocedural bleb","2020-10-21 22:54:59.000000"
"H598","Other intraoperative and postprocedural complications and disorders of eye and adnexa, not elsewhere classified","2020-10-21 22:54:59.000000"
"H5981","Chorioretinal scars after surgery for detachment","2020-10-21 22:54:59.000000"
"H5988","Other intraoperative complications of eye and adnexa, not elsewhere classified","2020-10-21 22:54:59.000000"
"H5989","Other postprocedural complications and disorders of eye and adnexa, not elsewhere classified","2020-10-21 22:54:59.000000"
"H60","Otitis externa","2020-10-21 22:54:59.000000"
"H600","Abscess of external ear","2020-10-21 22:54:59.000000"
"H601","Cellulitis of external ear","2020-10-21 22:54:59.000000"
"H602","Malignant otitis externa","2020-10-21 22:54:59.000000"
"H603","Other infective otitis externa","2020-10-21 22:54:59.000000"
"H6031","Diffuse otitis externa","2020-10-21 22:54:59.000000"
"H6032","Hemorrhagic otitis externa","2020-10-21 22:54:59.000000"
"H6033","Swimmer's ear","2020-10-21 22:54:59.000000"
"H6039","Other infective otitis externa","2020-10-21 22:54:59.000000"
"H604","Cholesteatoma of external ear","2020-10-21 22:54:59.000000"
"H605","Acute noninfective otitis externa","2020-10-21 22:54:59.000000"
"H6050","Unspecified acute noninfective otitis externa","2020-10-21 22:54:59.000000"
"H6051","Acute actinic otitis externa","2020-10-21 22:54:59.000000"
"H6052","Acute chemical otitis externa","2020-10-21 22:54:59.000000"
"H6053","Acute contact otitis externa","2020-10-21 22:54:59.000000"
"H6054","Acute eczematoid otitis externa","2020-10-21 22:54:59.000000"
"H6055","Acute reactive otitis externa","2020-10-21 22:54:59.000000"
"H6059","Other noninfective acute otitis externa","2020-10-21 22:54:59.000000"
"H606","Unspecified chronic otitis externa","2020-10-21 22:54:59.000000"
"H608","Other otitis externa","2020-10-21 22:54:59.000000"
"H608X","Other otitis externa","2020-10-21 22:54:59.000000"
"H609","Unspecified otitis externa","2020-10-21 22:54:59.000000"
"H61","Other disorders of external ear","2020-10-21 22:54:59.000000"
"H610","Chondritis and perichondritis of external ear","2020-10-21 22:54:59.000000"
"H6100","Unspecified perichondritis of external ear","2020-10-21 22:54:59.000000"
"H6101","Acute perichondritis of external ear","2020-10-21 22:54:59.000000"
"H6102","Chronic perichondritis of external ear","2020-10-21 22:54:59.000000"
"H6103","Chondritis of external ear","2020-10-21 22:54:59.000000"
"H611","Noninfective disorders of pinna","2020-10-21 22:54:59.000000"
"H6110","Unspecified noninfective disorders of pinna","2020-10-21 22:54:59.000000"
"H6111","Acquired deformity of pinna","2020-10-21 22:54:59.000000"
"H6112","Hematoma of pinna","2020-10-21 22:54:59.000000"
"H6119","Other noninfective disorders of pinna","2020-10-21 22:54:59.000000"
"H612","Impacted cerumen","2020-10-21 22:54:59.000000"
"H613","Acquired stenosis of external ear canal","2020-10-21 22:54:59.000000"
"H6130","Acquired stenosis of external ear canal, unspecified","2020-10-21 22:54:59.000000"
"H6131","Acquired stenosis of external ear canal secondary to trauma","2020-10-21 22:54:59.000000"
"H6132","Acquired stenosis of external ear canal secondary to inflammation and infection","2020-10-21 22:54:59.000000"
"H6139","Other acquired stenosis of external ear canal","2020-10-21 22:54:59.000000"
"H618","Other specified disorders of external ear","2020-10-21 22:54:59.000000"
"H6181","Exostosis of external canal","2020-10-21 22:54:59.000000"
"H6189","Other specified disorders of external ear","2020-10-21 22:54:59.000000"
"H619","Disorder of external ear, unspecified","2020-10-21 22:54:59.000000"
"H62","Disorders of external ear in diseases classified elsewhere","2020-10-21 22:54:59.000000"
"H624","Otitis externa in other diseases classified elsewhere","2020-10-21 22:54:59.000000"
"H628","Other disorders of external ear in diseases classified elsewhere","2020-10-21 22:54:59.000000"
"H628X","Other disorders of external ear in diseases classified elsewhere","2020-10-21 22:54:59.000000"
"H65","Nonsuppurative otitis media","2020-10-21 22:54:59.000000"
"H650","Acute serous otitis media","2020-10-21 22:54:59.000000"
"H651","Other acute nonsuppurative otitis media","2020-10-21 22:54:59.000000"
"H6511","Acute and subacute allergic otitis media (mucoid) (sanguinous) (serous)","2020-10-21 22:54:59.000000"
"H6519","Other acute nonsuppurative otitis media","2020-10-21 22:54:59.000000"
"H652","Chronic serous otitis media","2020-10-21 22:54:59.000000"
"H653","Chronic mucoid otitis media","2020-10-21 22:54:59.000000"
"H654","Other chronic nonsuppurative otitis media","2020-10-21 22:54:59.000000"
"H6541","Chronic allergic otitis media","2020-10-21 22:54:59.000000"
"H6549","Other chronic nonsuppurative otitis media","2020-10-21 22:54:59.000000"
"H659","Unspecified nonsuppurative otitis media","2020-10-21 22:54:59.000000"
"H66","Suppurative and unspecified otitis media","2020-10-21 22:54:59.000000"
"H660","Acute suppurative otitis media","2020-10-21 22:54:59.000000"
"H6600","Acute suppurative otitis media without spontaneous rupture of ear drum","2020-10-21 22:54:59.000000"
"H6601","Acute suppurative otitis media with spontaneous rupture of ear drum","2020-10-21 22:54:59.000000"
"H661","Chronic tubotympanic suppurative otitis media","2020-10-21 22:54:59.000000"
"H662","Chronic atticoantral suppurative otitis media","2020-10-21 22:54:59.000000"
"H663","Other chronic suppurative otitis media","2020-10-21 22:54:59.000000"
"H663X","Other chronic suppurative otitis media","2020-10-21 22:54:59.000000"
"H664","Suppurative otitis media, unspecified","2020-10-21 22:54:59.000000"
"H669","Otitis media, unspecified","2020-10-21 22:54:59.000000"
"H67","Otitis media in diseases classified elsewhere","2020-10-21 22:54:59.000000"
"H68","Eustachian salpingitis and obstruction","2020-10-21 22:54:59.000000"
"H680","Eustachian salpingitis","2020-10-21 22:54:59.000000"
"H6800","Unspecified Eustachian salpingitis","2020-10-21 22:54:59.000000"
"H6801","Acute Eustachian salpingitis","2020-10-21 22:54:59.000000"
"H6802","Chronic Eustachian salpingitis","2020-10-21 22:54:59.000000"
"H681","Obstruction of Eustachian tube","2020-10-21 22:54:59.000000"
"H6810","Unspecified obstruction of Eustachian tube","2020-10-21 22:54:59.000000"
"H6811","Osseous obstruction of Eustachian tube","2020-10-21 22:54:59.000000"
"H6812","Intrinsic cartilagenous obstruction of Eustachian tube","2020-10-21 22:54:59.000000"
"H6813","Extrinsic cartilagenous obstruction of Eustachian tube","2020-10-21 22:54:59.000000"
"H69","Other and unspecified disorders of Eustachian tube","2020-10-21 22:54:59.000000"
"H690","Patulous Eustachian tube","2020-10-21 22:54:59.000000"
"H698","Other specified disorders of Eustachian tube","2020-10-21 22:54:59.000000"
"H699","Unspecified Eustachian tube disorder","2020-10-21 22:54:59.000000"
"H70","Mastoiditis and related conditions","2020-10-21 22:54:59.000000"
"H700","Acute mastoiditis","2020-10-21 22:54:59.000000"
"H7000","Acute mastoiditis without complications","2020-10-21 22:54:59.000000"
"H7001","Subperiosteal abscess of mastoid","2020-10-21 22:54:59.000000"
"H7009","Acute mastoiditis with other complications","2020-10-21 22:54:59.000000"
"H701","Chronic mastoiditis","2020-10-21 22:54:59.000000"
"H702","Petrositis","2020-10-21 22:54:59.000000"
"H7020","Unspecified petrositis","2020-10-21 22:54:59.000000"
"H7021","Acute petrositis","2020-10-21 22:54:59.000000"
"H7022","Chronic petrositis","2020-10-21 22:54:59.000000"
"H708","Other mastoiditis and related conditions","2020-10-21 22:54:59.000000"
"H7081","Postauricular fistula","2020-10-21 22:54:59.000000"
"H7089","Other mastoiditis and related conditions","2020-10-21 22:54:59.000000"
"H709","Unspecified mastoiditis","2020-10-21 22:54:59.000000"
"H71","Cholesteatoma of middle ear","2020-10-21 22:54:59.000000"
"H710","Cholesteatoma of attic","2020-10-21 22:54:59.000000"
"H711","Cholesteatoma of tympanum","2020-10-21 22:54:59.000000"
"H712","Cholesteatoma of mastoid","2020-10-21 22:54:59.000000"
"H713","Diffuse cholesteatosis","2020-10-21 22:54:59.000000"
"H719","Unspecified cholesteatoma","2020-10-21 22:54:59.000000"
"H72","Perforation of tympanic membrane","2020-10-21 22:54:59.000000"
"H720","Central perforation of tympanic membrane","2020-10-21 22:54:59.000000"
"H721","Attic perforation of tympanic membrane","2020-10-21 22:54:59.000000"
"H722","Other marginal perforations of tympanic membrane","2020-10-21 22:54:59.000000"
"H722X","Other marginal perforations of tympanic membrane","2020-10-21 22:54:59.000000"
"H728","Other perforations of tympanic membrane","2020-10-21 22:54:59.000000"
"H7281","Multiple perforations of tympanic membrane","2020-10-21 22:54:59.000000"
"H7282","Total perforations of tympanic membrane","2020-10-21 22:54:59.000000"
"H729","Unspecified perforation of tympanic membrane","2020-10-21 22:54:59.000000"
"H73","Other disorders of tympanic membrane","2020-10-21 22:54:59.000000"
"H730","Acute myringitis","2020-10-21 22:54:59.000000"
"H7300","Unspecified acute myringitis","2020-10-21 22:54:59.000000"
"H7301","Bullous myringitis","2020-10-21 22:54:59.000000"
"H7309","Other acute myringitis","2020-10-21 22:54:59.000000"
"H731","Chronic myringitis","2020-10-21 22:54:59.000000"
"H732","Unspecified myringitis","2020-10-21 22:54:59.000000"
"H738","Other specified disorders of tympanic membrane","2020-10-21 22:54:59.000000"
"H7381","Atrophic flaccid tympanic membrane","2020-10-21 22:54:59.000000"
"H7382","Atrophic nonflaccid tympanic membrane","2020-10-21 22:54:59.000000"
"H7389","Other specified disorders of tympanic membrane","2020-10-21 22:54:59.000000"
"H739","Unspecified disorder of tympanic membrane","2020-10-21 22:54:59.000000"
"H74","Other disorders of middle ear mastoid","2020-10-21 22:54:59.000000"
"H740","Tympanosclerosis","2020-10-21 22:54:59.000000"
"H741","Adhesive middle ear disease","2020-10-21 22:54:59.000000"
"H742","Discontinuity and dislocation of ear ossicles","2020-10-21 22:54:59.000000"
"H743","Other acquired abnormalities of ear ossicles","2020-10-21 22:54:59.000000"
"H7431","Ankylosis of ear ossicles","2020-10-21 22:54:59.000000"
"H7432","Partial loss of ear ossicles","2020-10-21 22:54:59.000000"
"H7439","Other acquired abnormalities of ear ossicles","2020-10-21 22:54:59.000000"
"H744","Polyp of middle ear","2020-10-21 22:54:59.000000"
"H748","Other specified disorders of middle ear and mastoid","2020-10-21 22:54:59.000000"
"H748X","Other specified disorders of middle ear and mastoid","2020-10-21 22:54:59.000000"
"H749","Unspecified disorder of middle ear and mastoid","2020-10-21 22:54:59.000000"
"H75","Other disorders of middle ear and mastoid in diseases classified elsewhere","2020-10-21 22:54:59.000000"
"H750","Mastoiditis in infectious and parasitic diseases classified elsewhere","2020-10-21 22:54:59.000000"
"H758","Other specified disorders of middle ear and mastoid in diseases classified elsewhere","2020-10-21 22:54:59.000000"
"H80","Otosclerosis","2020-10-21 22:54:59.000000"
"H800","Otosclerosis involving oval window, nonobliterative","2020-10-21 22:54:59.000000"
"H801","Otosclerosis involving oval window, obliterative","2020-10-21 22:54:59.000000"
"H802","Cochlear otosclerosis","2020-10-21 22:54:59.000000"
"H808","Other otosclerosis","2020-10-21 22:54:59.000000"
"H809","Unspecified otosclerosis","2020-10-21 22:54:59.000000"
"H81","Disorders of vestibular function","2020-10-21 22:54:59.000000"
"H810","Meniere's disease","2020-10-21 22:54:59.000000"
"H811","Benign paroxysmal vertigo","2020-10-21 22:54:59.000000"
"H812","Vestibular neuronitis","2020-10-21 22:54:59.000000"
"H813","Other peripheral vertigo","2020-10-21 22:54:59.000000"
"H8131","Aural vertigo","2020-10-21 22:54:59.000000"
"H8139","Other peripheral vertigo","2020-10-21 22:54:59.000000"
"H814","Vertigo of central origin","2020-10-21 22:54:59.000000"
"H818","Other disorders of vestibular function","2020-10-21 22:54:59.000000"
"H818X","Other disorders of vestibular function","2020-10-21 22:54:59.000000"
"H819","Unspecified disorder of vestibular function","2020-10-21 22:54:59.000000"
"H82","Vertiginous syndromes in diseases classified elsewhere","2020-10-21 22:54:59.000000"
"H83","Other diseases of inner ear","2020-10-21 22:54:59.000000"
"H830","Labyrinthitis","2020-10-21 22:54:59.000000"
"H831","Labyrinthine fistula","2020-10-21 22:54:59.000000"
"H832","Labyrinthine dysfunction","2020-10-21 22:54:59.000000"
"H832X","Labyrinthine dysfunction","2020-10-21 22:54:59.000000"
"H833","Noise effects on inner ear","2020-10-21 22:54:59.000000"
"H833X","Noise effects on inner ear","2020-10-21 22:54:59.000000"
"H838","Other specified diseases of inner ear","2020-10-21 22:54:59.000000"
"H838X","Other specified diseases of inner ear","2020-10-21 22:54:59.000000"
"H839","Unspecified disease of inner ear","2020-10-21 22:54:59.000000"
"H90","Conductive and sensorineural hearing loss","2020-10-21 22:54:59.000000"
"H901","Conductive hearing loss, unilateral with unrestricted hearing on the contralateral side","2020-10-21 22:54:59.000000"
"H902","Conductive hearing loss, unspecified","2020-10-21 22:54:59.000000"
"H903","Sensorineural hearing loss, bilateral","2020-10-21 22:54:59.000000"
"H904","Sensorineural hearing loss, unilateral with unrestricted hearing on the contralateral side","2020-10-21 22:54:59.000000"
"H905","Unspecified sensorineural hearing loss","2020-10-21 22:54:59.000000"
"H906","Mixed conductive and sensorineural hearing loss, bilateral","2020-10-21 22:54:59.000000"
"H907","Mixed conductive and sensorineural hearing loss, unilateral with unrestricted hearing on the contralateral side","2020-10-21 22:54:59.000000"
"H908","Mixed conductive and sensorineural hearing loss, unspecified","2020-10-21 22:54:59.000000"
"H90A","Conductive and sensorineural hearing loss with restricted hearing on the contralateral side","2020-10-21 22:54:59.000000"
"H90A1","Conductive hearing loss, unilateral, with restricted hearing on the contralateral side","2020-10-21 22:54:59.000000"
"H90A2","Sensorineural hearing loss, unilateral, with restricted hearing on the contralateral side","2020-10-21 22:54:59.000000"
"H90A3","Mixed conductive and sensorineural hearing loss, unilateral with restricted hearing on the contralateral side","2020-10-21 22:54:59.000000"
"H91","Other and unspecified hearing loss","2020-10-21 22:54:59.000000"
"H910","Ototoxic hearing loss","2020-10-21 22:54:59.000000"
"H911","Presbycusis","2020-10-21 22:54:59.000000"
"H912","Sudden idiopathic hearing loss","2020-10-21 22:54:59.000000"
"H913","Deaf nonspeaking, not elsewhere classified","2020-10-21 22:54:59.000000"
"H918","Other specified hearing loss","2020-10-21 22:54:59.000000"
"H918X","Other specified hearing loss","2020-10-21 22:54:59.000000"
"H919","Unspecified hearing loss","2020-10-21 22:54:59.000000"
"H92","Otalgia and effusion of ear","2020-10-21 22:54:59.000000"
"H920","Otalgia","2020-10-21 22:54:59.000000"
"H921","Otorrhea","2020-10-21 22:54:59.000000"
"H922","Otorrhagia","2020-10-21 22:54:59.000000"
"H93","Other disorders of ear, not elsewhere classified","2020-10-21 22:54:59.000000"
"H930","Degenerative and vascular disorders of ear","2020-10-21 22:54:59.000000"
"H9301","Transient ischemic deafness","2020-10-21 22:54:59.000000"
"H9309","Unspecified degenerative and vascular disorders of ear","2020-10-21 22:54:59.000000"
"H931","Tinnitus","2020-10-21 22:54:59.000000"
"H932","Other abnormal auditory perceptions","2020-10-21 22:54:59.000000"
"H9321","Auditory recruitment","2020-10-21 22:54:59.000000"
"H9322","Diplacusis","2020-10-21 22:54:59.000000"
"H9323","Hyperacusis","2020-10-21 22:54:59.000000"
"H9324","Temporary auditory threshold shift","2020-10-21 22:54:59.000000"
"H9325","Central auditory processing disorder","2020-10-21 22:54:59.000000"
"H9329","Other abnormal auditory perceptions","2020-10-21 22:54:59.000000"
"H933","Disorders of acoustic nerve","2020-10-21 22:54:59.000000"
"H933X","Disorders of acoustic nerve","2020-10-21 22:54:59.000000"
"H938","Other specified disorders of ear","2020-10-21 22:54:59.000000"
"H938X","Other specified disorders of ear","2020-10-21 22:54:59.000000"
"H939","Unspecified disorder of ear","2020-10-21 22:54:59.000000"
"H93A","Pulsatile tinnitus","2020-10-21 22:54:59.000000"
"H94","Other disorders of ear in diseases classified elsewhere","2020-10-21 22:54:59.000000"
"H940","Acoustic neuritis in infectious and parasitic diseases classified elsewhere","2020-10-21 22:54:59.000000"
"H948","Other specified disorders of ear in diseases classified elsewhere","2020-10-21 22:54:59.000000"
"H95","Intraoperative and postprocedural complications and disorders of ear and mastoid process, not elsewhere classified","2020-10-21 22:54:59.000000"
"H950","Recurrent cholesteatoma of postmastoidectomy cavity","2020-10-21 22:54:59.000000"
"H951","Other disorders of ear and mastoid process following mastoidectomy","2020-10-21 22:54:59.000000"
"H9511","Chronic inflammation of postmastoidectomy cavity","2020-10-21 22:54:59.000000"
"H9512","Granulation of postmastoidectomy cavity","2020-10-21 22:54:59.000000"
"H9513","Mucosal cyst of postmastoidectomy cavity","2020-10-21 22:54:59.000000"
"H9519","Other disorders following mastoidectomy","2020-10-21 22:54:59.000000"
"H952","Intraoperative hemorrhage and hematoma of ear and mastoid process complicating a procedure","2020-10-21 22:54:59.000000"
"H953","Accidental puncture and laceration of ear and mastoid process during a procedure","2020-10-21 22:54:59.000000"
"H954","Postprocedural hemorrhage of ear and mastoid process following a procedure","2020-10-21 22:54:59.000000"
"H955","Postprocedural hematoma and seroma of ear and mastoid process following a procedure","2020-10-21 22:54:59.000000"
"H958","Other intraoperative and postprocedural complications and disorders of the ear and mastoid process, not elsewhere classified","2020-10-21 22:54:59.000000"
"H9581","Postprocedural stenosis of external ear canal","2020-10-21 22:54:59.000000"
"H9588","Other intraoperative complications and disorders of the ear and mastoid process, not elsewhere classified","2020-10-21 22:54:59.000000"
"H9589","Other postprocedural complications and disorders of the ear and mastoid process, not elsewhere classified","2020-10-21 22:54:59.000000"
"I00","Rheumatic fever without heart involvement","2020-10-21 22:54:59.000000"
"I01","Rheumatic fever with heart involvement","2020-10-21 22:54:59.000000"
"I02","Rheumatic chorea","2020-10-21 22:54:59.000000"
"I05","Rheumatic mitral valve diseases","2020-10-21 22:54:59.000000"
"I06","Rheumatic aortic valve diseases","2020-10-21 22:54:59.000000"
"I07","Rheumatic tricuspid valve diseases","2020-10-21 22:54:59.000000"
"I08","Multiple valve diseases","2020-10-21 22:54:59.000000"
"I09","Other rheumatic heart diseases","2020-10-21 22:54:59.000000"
"I098","Other specified rheumatic heart diseases","2020-10-21 22:54:59.000000"
"I099","Rheumatic heart disease, unspecified","2020-10-21 22:54:59.000000"
"I10","Essential (primary) hypertension","2020-10-21 22:54:59.000000"
"I11","Hypertensive heart disease","2020-10-21 22:54:59.000000"
"I12","Hypertensive chronic kidney disease","2020-10-21 22:54:59.000000"
"I13","Hypertensive heart and chronic kidney disease","2020-10-21 22:54:59.000000"
"I131","Hypertensive heart and chronic kidney disease without heart failure","2020-10-21 22:54:59.000000"
"I132","Hypertensive heart and chronic kidney disease with heart failure and with stage 5 chronic kidney disease, or end stage renal disease","2020-10-21 22:54:59.000000"
"I15","Secondary hypertension","2020-10-21 22:54:59.000000"
"I16","Hypertensive crisis","2020-10-21 22:54:59.000000"
"I20","Angina pectoris","2020-10-21 22:54:59.000000"
"I21","Acute myocardial infarction","2020-10-21 22:54:59.000000"
"I210","ST elevation (STEMI) myocardial infarction of anterior wall","2020-10-21 22:54:59.000000"
"I211","ST elevation (STEMI) myocardial infarction of inferior wall","2020-10-21 22:54:59.000000"
"I212","ST elevation (STEMI) myocardial infarction of other sites","2020-10-21 22:54:59.000000"
"I213","ST elevation (STEMI) myocardial infarction of unspecified site","2020-10-21 22:54:59.000000"
"I214","Non-ST elevation (NSTEMI) myocardial infarction","2020-10-21 22:54:59.000000"
"I219","Acute myocardial infarction, unspecified","2020-10-21 22:54:59.000000"
"I21A","Other type of myocardial infarction","2020-10-21 22:54:59.000000"
"I22","Subsequent ST elevation (STEMI) and non-ST elevation (NSTEMI) myocardial infarction","2020-10-21 22:54:59.000000"
"I23","Certain current complications following ST elevation (STEMI) and non-ST elevation (NSTEMI) myocardial infarction (within the 28 day period)","2020-10-21 22:54:59.000000"
"I24","Other acute ischemic heart diseases","2020-10-21 22:54:59.000000"
"I25","Chronic ischemic heart disease","2020-10-21 22:54:59.000000"
"I251","Atherosclerotic heart disease of native coronary artery","2020-10-21 22:54:59.000000"
"I2511","Atherosclerotic heart disease of native coronary artery with angina pectoris","2020-10-21 22:54:59.000000"
"I252","Old myocardial infarction","2020-10-21 22:54:59.000000"
"I253","Aneurysm of heart","2020-10-21 22:54:59.000000"
"I254","Coronary artery aneurysm and dissection","2020-10-21 22:54:59.000000"
"I255","Ischemic cardiomyopathy","2020-10-21 22:54:59.000000"
"I256","Silent myocardial ischemia","2020-10-21 22:54:59.000000"
"I257","Atherosclerosis of coronary artery bypass graft(s) and coronary artery of transplanted heart with angina pectoris","2020-10-21 22:54:59.000000"
"I2570","Atherosclerosis of coronary artery bypass graft(s), unspecified, with angina pectoris","2020-10-21 22:54:59.000000"
"I2571","Atherosclerosis of autologous vein coronary artery bypass graft(s) with angina pectoris","2020-10-21 22:54:59.000000"
"I2572","Atherosclerosis of autologous artery coronary artery bypass graft(s) with angina pectoris","2020-10-21 22:54:59.000000"
"I2573","Atherosclerosis of nonautologous biological coronary artery bypass graft(s) with angina pectoris","2020-10-21 22:54:59.000000"
"I2575","Atherosclerosis of native coronary artery of transplanted heart with angina pectoris","2020-10-21 22:54:59.000000"
"I2576","Atherosclerosis of bypass graft of coronary artery of transplanted heart with angina pectoris","2020-10-21 22:54:59.000000"
"I2579","Atherosclerosis of other coronary artery bypass graft(s) with angina pectoris","2020-10-21 22:54:59.000000"
"I258","Other forms of chronic ischemic heart disease","2020-10-21 22:54:59.000000"
"I2581","Atherosclerosis of other coronary vessels without angina pectoris","2020-10-21 22:54:59.000000"
"I2582","Chronic total occlusion of coronary artery","2020-10-21 22:54:59.000000"
"I2583","Coronary atherosclerosis due to lipid rich plaque","2020-10-21 22:54:59.000000"
"I2584","Coronary atherosclerosis due to calcified coronary lesion","2020-10-21 22:54:59.000000"
"I2589","Other forms of chronic ischemic heart disease","2020-10-21 22:54:59.000000"
"I259","Chronic ischemic heart disease, unspecified","2020-10-21 22:54:59.000000"
"I26","Pulmonary embolism","2020-10-21 22:54:59.000000"
"I260","Pulmonary embolism with acute cor pulmonale","2020-10-21 22:54:59.000000"
"I269","Pulmonary embolism without acute cor pulmonale","2020-10-21 22:54:59.000000"
"I27","Other pulmonary heart diseases","2020-10-21 22:54:59.000000"
"I272","Other secondary pulmonary hypertension","2020-10-21 22:54:59.000000"
"I278","Other specified pulmonary heart diseases","2020-10-21 22:54:59.000000"
"I279","Pulmonary heart disease, unspecified","2020-10-21 22:54:59.000000"
"I28","Other diseases of pulmonary vessels","2020-10-21 22:54:59.000000"
"I30","Acute pericarditis","2020-10-21 22:54:59.000000"
"I31","Other diseases of pericardium","2020-10-21 22:54:59.000000"
"I32","Pericarditis in diseases classified elsewhere","2020-10-21 22:54:59.000000"
"I33","Acute and subacute endocarditis","2020-10-21 22:54:59.000000"
"I34","Nonrheumatic mitral valve disorders","2020-10-21 22:54:59.000000"
"I35","Nonrheumatic aortic valve disorders","2020-10-21 22:54:59.000000"
"I36","Nonrheumatic tricuspid valve disorders","2020-10-21 22:54:59.000000"
"I37","Nonrheumatic pulmonary valve disorders","2020-10-21 22:54:59.000000"
"I38","Endocarditis, valve unspecified","2020-10-21 22:54:59.000000"
"I39","Endocarditis and heart valve disorders in diseases classified elsewhere","2020-10-21 22:54:59.000000"
"I40","Acute myocarditis","2020-10-21 22:54:59.000000"
"I41","Myocarditis in diseases classified elsewhere","2020-10-21 22:54:59.000000"
"I42","Cardiomyopathy","2020-10-21 22:54:59.000000"
"I43","Cardiomyopathy in diseases classified elsewhere","2020-10-21 22:54:59.000000"
"I44","Atrioventricular and left bundle-branch block","2020-10-21 22:54:59.000000"
"I443","Other and unspecified atrioventricular block","2020-10-21 22:54:59.000000"
"I444","Left anterior fascicular block","2020-10-21 22:54:59.000000"
"I445","Left posterior fascicular block","2020-10-21 22:54:59.000000"
"I446","Other and unspecified fascicular block","2020-10-21 22:54:59.000000"
"I447","Left bundle-branch block, unspecified","2020-10-21 22:54:59.000000"
"I45","Other conduction disorders","2020-10-21 22:54:59.000000"
"I451","Other and unspecified right bundle-branch block","2020-10-21 22:54:59.000000"
"I452","Bifascicular block","2020-10-21 22:54:59.000000"
"I453","Trifascicular block","2020-10-21 22:54:59.000000"
"I454","Nonspecific intraventricular block","2020-10-21 22:54:59.000000"
"I455","Other specified heart block","2020-10-21 22:54:59.000000"
"I456","Pre-excitation syndrome","2020-10-21 22:54:59.000000"
"I458","Other specified conduction disorders","2020-10-21 22:54:59.000000"
"I459","Conduction disorder, unspecified","2020-10-21 22:54:59.000000"
"I46","Cardiac arrest","2020-10-21 22:54:59.000000"
"I47","Paroxysmal tachycardia","2020-10-21 22:54:59.000000"
"I48","Atrial fibrillation and flutter","2020-10-21 22:54:59.000000"
"I489","Unspecified atrial fibrillation and atrial flutter","2020-10-21 22:54:59.000000"
"I49","Other cardiac arrhythmias","2020-10-21 22:54:59.000000"
"I490","Ventricular fibrillation and flutter","2020-10-21 22:54:59.000000"
"I491","Atrial premature depolarization","2020-10-21 22:54:59.000000"
"I492","Junctional premature depolarization","2020-10-21 22:54:59.000000"
"I493","Ventricular premature depolarization","2020-10-21 22:54:59.000000"
"I494","Other and unspecified premature depolarization","2020-10-21 22:54:59.000000"
"I495","Sick sinus syndrome","2020-10-21 22:54:59.000000"
"I498","Other specified cardiac arrhythmias","2020-10-21 22:54:59.000000"
"I499","Cardiac arrhythmia, unspecified","2020-10-21 22:54:59.000000"
"I50","Heart failure","2020-10-21 22:54:59.000000"
"I502","Systolic (congestive) heart failure","2020-10-21 22:54:59.000000"
"I503","Diastolic (congestive) heart failure","2020-10-21 22:54:59.000000"
"I504","Combined systolic (congestive) and diastolic (congestive) heart failure","2020-10-21 22:54:59.000000"
"I508","Other heart failure","2020-10-21 22:54:59.000000"
"I5081","Right heart failure","2020-10-21 22:54:59.000000"
"I5082","Biventricular heart failure","2020-10-21 22:54:59.000000"
"I5083","High output heart failure","2020-10-21 22:54:59.000000"
"I5084","End stage heart failure","2020-10-21 22:54:59.000000"
"I5089","Other heart failure","2020-10-21 22:54:59.000000"
"I509","Heart failure, unspecified","2020-10-21 22:54:59.000000"
"I51","Complications and ill-defined descriptions of heart disease","2020-10-21 22:54:59.000000"
"I518","Other ill-defined heart diseases","2020-10-21 22:54:59.000000"
"I519","Heart disease, unspecified","2020-10-21 22:54:59.000000"
